rank,graph_id,vertices,faces,triangles,min_x,min_y,min_z,max_x,max_y,max_z,material_face_counts
949,1006,26,36,36,0.254150390625,0.2322235405445099,0.629913330078125,0.256744384765625,0.2342529594898224,0.634735107421875,"{""0"": 36}"
950,172,26,35,35,-0.2529296875,0.06914516538381577,0.3518218994140625,-0.2496032565832138,0.07260891050100327,0.3542633056640625,"{""0"": 35}"
951,483,25,34,34,-0.09401705116033554,0.1771392822265625,0.873779296875,-0.09113314002752304,0.179840087890625,0.876617431640625,"{""0"": 34}"
952,536,23,34,34,-0.0577048659324646,-0.35687255859375,0.5057563781738281,-0.054710328578948975,-0.353118896484375,0.5073642730712891,"{""0"": 34}"
953,692,24,34,34,0.05377575010061264,0.369384765625,0.565643310546875,0.05636974424123764,0.371490478515625,0.5688934326171875,"{""0"": 34}"
954,771,24,34,34,0.1309814304113388,0.2734985649585724,0.36916351318359375,0.1338806003332138,0.2754516899585724,0.373382568359375,"{""0"": 34}"
955,1077,23,34,34,0.300750732421875,-0.12458796799182892,0.5921401977539062,0.3028564453125,-0.12248225510120392,0.595001220703125,"{""0"": 34}"
956,1115,26,34,34,0.355499267578125,0.14965824782848358,0.481842041015625,0.358612060546875,0.15261845290660858,0.48526668548583984,"{""0"": 34}"
957,57,25,33,33,-0.31268310546875,0.24450679123401642,0.4426726996898651,-0.3096923828125,0.24900813400745392,0.447750061750412,"{""0"": 33}"
958,1007,23,33,33,0.254638671875,0.1317901760339737,0.3096771240234375,0.25714111328125,0.1341400295495987,0.31280517578125,"{""0"": 33}"
959,1011,24,33,33,0.25469970703125,0.1313018947839737,0.3096466064453125,0.257171630859375,0.1340484768152237,0.31280517578125,"{""0"": 33}"
960,772,23,32,32,0.1311492770910263,0.2734680473804474,0.36913299560546875,0.1339568942785263,0.2753296196460724,0.373382568359375,"{""0"": 32}"
961,355,24,31,31,-0.1865234524011612,0.2570800483226776,0.2990569770336151,-0.1833801418542862,0.2602538764476776,0.3028716742992401,"{""0"": 31}"
962,250,25,30,30,-0.2246704250574112,0.3111571967601776,0.37871548533439636,-0.2180938869714737,0.3190612494945526,0.3856353461742401,"{""0"": 30}"
963,263,22,30,30,-0.2185058742761612,0.3184814155101776,0.3763580024242401,-0.2160492241382599,0.3226318061351776,0.37912747263908386,"{""0"": 30}"
964,780,24,30,30,0.1350707709789276,0.3365478813648224,0.5784530639648438,0.1373443305492401,0.3387756645679474,0.58209228515625,"{""0"": 30}"
965,173,23,29,29,-0.2529296875,0.06916042417287827,0.3517608642578125,-0.2496642917394638,0.07260891050100327,0.3537139892578125,"{""0"": 29}"
966,1040,24,29,29,0.274566650390625,-0.1298217475414276,0.6129989624023438,0.277679443359375,-0.1273650825023651,0.6168975830078125,"{""0"": 29}"
967,1113,21,29,29,0.35546875,0.15026859939098358,0.4820842742919922,0.358612060546875,0.15258793532848358,0.4853935241699219,"{""0"": 29}"
968,56,22,28,28,-0.31268310546875,0.24472041428089142,0.4426726996898651,-0.309906005859375,0.24900813400745392,0.447750061750412,"{""0"": 28}"
969,886,25,28,28,0.18518070876598358,-0.2319183051586151,0.47272685170173645,0.18785099685192108,-0.2272033393383026,0.4826488792896271,"{""0"": 28}"
970,46,21,27,27,-0.3197021484375,0.16192622482776642,0.38364407420158386,-0.3177490234375,0.16520686447620392,0.38681790232658386,"{""0"": 27}"
971,190,20,27,27,-0.2452239692211151,-0.1775512844324112,0.694580078125,-0.2425994575023651,-0.1746368557214737,0.699371337890625,"{""0"": 27}"
972,360,19,27,27,-0.1826171576976776,-0.0010830501560121775,0.2617645263671875,-0.1804809272289276,0.001511301496066153,0.263824462890625,"{""0"": 27}"
973,574,20,27,27,-0.03494643792510033,0.1701507419347763,0.256561279296875,-0.0322112999856472,0.1735076755285263,0.2594757080078125,"{""0"": 27}"
974,801,20,27,27,0.1475067436695099,-0.06705473363399506,0.259002685546875,0.1502228081226349,-0.0646209567785263,0.2625885009765625,"{""0"": 27}"
975,189,19,26,26,-0.2465972751379013,0.05487056449055672,0.3341217041015625,-0.2441558688879013,0.05685420706868172,0.33563232421875,"{""0"": 26}"
976,374,19,26,26,-0.17358393967151642,-0.16290287673473358,0.303863525390625,-0.17100520431995392,-0.15892033278942108,0.3056640625,"{""0"": 26}"
977,429,24,26,26,-0.1419372409582138,0.07636258006095886,0.19873046875,-0.1387481540441513,0.07966610044240952,0.20355224609375,"{""0"": 26}"
978,434,18,26,26,-0.1394500583410263,0.07626339793205261,0.19873046875,-0.1373901218175888,0.07862851023674011,0.200775146484375,"{""0"": 26}"
979,836,19,26,26,0.16206365823745728,-0.2558593451976776,0.374298095703125,0.16358953714370728,-0.2521972358226776,0.3765716552734375,"{""0"": 26}"
980,1064,17,26,26,0.288604736328125,-0.011815030127763748,0.5498123168945312,0.28997802734375,-0.010579068213701248,0.551849365234375,"{""0"": 26}"
981,10,19,25,25,-0.364044189453125,0.22648616135120392,0.3571166694164276,-0.36212158203125,0.22735591232776642,0.3613280951976776,"{""0"": 25}"
982,264,21,25,25,-0.2186432033777237,0.3182983100414276,0.3763580024242401,-0.2160492241382599,0.3226318061351776,0.37985989451408386,"{""0"": 25}"
983,359,19,25,25,-0.1834411472082138,0.10696407407522202,0.220794677734375,-0.1816863864660263,0.10814663022756577,0.224395751953125,"{""0"": 25}"
984,394,18,25,25,-0.1604614108800888,0.08198543637990952,0.176605224609375,-0.1580047458410263,0.08415218442678452,0.179473876953125,"{""0"": 25}"
985,435,20,25,25,-0.1395568549633026,-0.06841281056404114,0.205108642578125,-0.1367339789867401,-0.06501772999763489,0.208160400390625,"{""0"": 25}"
986,157,19,24,24,-0.258148193359375,0.10002131760120392,0.3043060302734375,-0.2557373046875,0.10267634689807892,0.3054351806640625,"{""0"": 24}"
987,199,19,24,24,-0.2429504245519638,0.09400935471057892,0.207794189453125,-0.2404937595129013,0.09651179611682892,0.21136474609375,"{""0"": 24}"
988,457,18,24,24,-0.1149444580078125,0.1646880805492401,0.2583160400390625,-0.11125946044921875,0.1671447455883026,0.2606964111328125,"{""0"": 24}"
989,554,19,24,24,-0.047130607068538666,0.34130859375,0.334991455078125,-0.045459769666194916,0.3446044921875,0.33746337890625,"{""0"": 24}"
990,895,19,24,24,0.1884002834558487,0.024534238502383232,0.2416839748620987,0.1908722221851349,0.02655412070453167,0.2434692531824112,"{""0"": 24}"
991,147,18,23,23,-0.265106201171875,0.2469634711742401,0.5593490600585938,-0.26336669921875,0.2497253119945526,0.5617294311523438,"{""0"": 23}"
992,323,17,23,23,-0.19377131760120392,-0.2602234184741974,0.5785675048828125,-0.18922419846057892,-0.2573852837085724,0.5802001953125,"{""0"": 23}"
993,855,18,23,23,0.1708069145679474,-0.0019590735901147127,0.2418518215417862,0.1734466850757599,0.00016675582446623594,0.2444152981042862,"{""0"": 23}"
994,1048,18,23,23,0.279022216796875,-0.08222194761037827,0.5105514526367188,0.2816162109375,-0.07936855405569077,0.5125999450683594,"{""0"": 23}"
995,110,17,22,22,-0.28839111328125,-0.01721384935081005,0.7192230224609375,-0.286102294921875,-0.015338925644755363,0.7210845947265625,"{""0"": 22}"
996,316,20,22,22,-0.1980285346508026,-0.12259677052497864,0.348541259765625,-0.1955260932445526,-0.12062838673591614,0.35345458984375,"{""0"": 22}"
997,375,18,22,22,-0.17182917892932892,-0.2248840481042862,0.5199089050292969,-0.16990657150745392,-0.2219238579273224,0.5231857299804688,"{""0"": 22}"
998,896,17,22,22,0.1900481879711151,0.3062744438648224,0.6708221435546875,0.1921233832836151,0.3078613579273224,0.6765899658203125,"{""0"": 22}"
999,1009,17,22,22,0.255126953125,-0.022844288498163223,0.3399200439453125,0.2578125,-0.0211848933249712,0.3414306640625,"{""0"": 22}"
1000,15,16,21,21,-0.344024658203125,0.15043635666370392,0.39255520701408386,-0.341461181640625,0.15217585861682892,0.3945617377758026,"{""0"": 21}"
1001,113,15,21,21,-0.286102294921875,0.2533874213695526,0.42031094431877136,-0.2845458984375,0.2559814155101776,0.4223785102367401,"{""0"": 21}"
1002,123,18,21,21,-0.280914306640625,0.2154998481273651,0.3938598334789276,-0.278533935546875,0.2174834907054901,0.3979186713695526,"{""0"": 21}"
1003,424,17,21,21,-0.14244073629379272,-0.3215942680835724,0.57080078125,-0.13996881246566772,-0.3195190727710724,0.5725631713867188,"{""0"": 21}"
1004,654,16,21,21,0.019722046330571175,-0.38134765625,0.5540618896484375,0.020719589665532112,-0.3785400390625,0.5562591552734375,"{""0"": 21}"
1005,1013,17,21,21,0.2554627060890198,-0.1782684028148651,0.5226974487304688,0.2572937607765198,-0.1753997504711151,0.5244903564453125,"{""0"": 21}"
1006,1027,17,21,21,0.268585205078125,0.24333195388317108,0.672821044921875,0.269439697265625,0.24536137282848358,0.6774749755859375,"{""0"": 21}"
1007,402,16,20,20,-0.15830989181995392,-0.2521362602710724,0.4742927551269531,-0.15455622971057892,-0.2496490627527237,0.4748868942260742,"{""0"": 20}"
1008,487,17,20,20,-0.09258269518613815,0.1660461127758026,0.2443695068359375,-0.09063720703125,0.1689300239086151,0.248992919921875,"{""0"": 20}"
1009,634,16,20,20,0.004283891525119543,0.275115966796875,0.3092041015625,0.006258474197238684,0.276763916015625,0.31072998046875,"{""0"": 20}"
1010,734,17,20,20,0.0971069410443306,0.1317596435546875,0.19378662109375,0.09879303723573685,0.13397216796875,0.196136474609375,"{""0"": 20}"
1011,1119,17,20,20,0.397705078125,0.08017735928297043,0.5244979858398438,0.399688720703125,0.08216863125562668,0.5282859802246094,"{""0"": 20}"
1012,651,16,19,19,0.019470276311039925,-0.38134765625,0.5541458129882812,0.020475449040532112,-0.37823486328125,0.5562591552734375,"{""0"": 19}"
1013,652,18,19,19,0.019163191318511963,-0.373779296875,0.5827407836914062,0.021204054355621338,-0.370849609375,0.5848846435546875,"{""0"": 19}"
1014,824,15,19,19,0.156280517578125,0.1628570556640625,0.258819580078125,0.158782958984375,0.165802001953125,0.259765625,"{""0"": 19}"
1015,987,17,19,19,0.2350921779870987,0.04782869294285774,0.20550537109375,0.2379913479089737,0.05037309601902962,0.207977294921875,"{""0"": 19}"
1016,1070,16,19,19,0.292327880859375,0.17353825271129608,0.3947296142578125,0.29400634765625,0.17562870681285858,0.39702606201171875,"{""0"": 19}"
1017,1075,16,19,19,0.300079345703125,0.19853214919567108,0.5087890625,0.302398681640625,0.20082096755504608,0.5103015899658203,"{""0"": 19}"
1018,1095,17,19,19,0.31451416015625,0.2562256157398224,0.37821197509765625,0.317535400390625,0.2608948051929474,0.3797607421875,"{""0"": 19}"
1019,1110,15,19,19,0.3424072265625,0.09262853115797043,0.636322021484375,0.3450927734375,0.09532933682203293,0.638092041015625,"{""0"": 19}"
1020,1112,17,19,19,0.34320068359375,0.12261967360973358,0.47368621826171875,0.345458984375,0.12504582107067108,0.4753561019897461,"{""0"": 19}"
1021,153,16,18,18,-0.2605590224266052,-0.1498260796070099,0.5041236877441406,-0.2589721083641052,-0.1479645073413849,0.5070762634277344,"{""0"": 18}"
1022,192,16,18,18,-0.2452239692211151,-0.1774292141199112,0.6946868896484375,-0.2427062690258026,-0.1746368557214737,0.699371337890625,"{""0"": 18}"
1023,553,14,17,17,-0.04788590967655182,0.289031982421875,0.3213348388671875,-0.045379653573036194,0.291412353515625,0.322845458984375,"{""0"": 17}"
1024,675,15,17,17,0.03544613718986511,0.356658935546875,0.4528541564941406,0.03790661692619324,0.35882568359375,0.4561767578125,"{""0"": 17}"
1025,685,15,17,17,0.04861066862940788,0.290191650390625,0.3548431396484375,0.05320737883448601,0.291351318359375,0.357666015625,"{""0"": 17}"
1026,714,14,17,17,0.07860565185546875,0.169525146484375,0.2662811279296875,0.0812225341796875,0.1721038818359375,0.267547607421875,"{""0"": 17}"
1027,773,14,17,17,0.13264469802379608,-0.191619873046875,0.2675628662109375,0.13462834060192108,-0.189453125,0.2716217041015625,"{""0"": 17}"
1028,821,15,17,17,0.15618900954723358,-0.211822509765625,0.2813568115234375,0.15788273513317108,-0.209075927734375,0.28363037109375,"{""0"": 17}"
1029,952,16,17,17,0.2153473049402237,0.05755235627293587,0.235015869140625,0.2180938869714737,0.06028749421238899,0.23773193359375,"{""0"": 17}"
1030,1,13,16,16,-0.399688720703125,0.10082239657640457,0.528564453125,-0.39794921875,0.10256189852952957,0.5315132141113281,"{""0"": 16}"
1031,47,15,16,16,-0.320220947265625,0.16931147873401642,0.62493896484375,-0.316864013671875,0.17114253342151642,0.627655029296875,"{""0"": 16}"
1032,181,13,16,16,-0.2486571967601776,-0.1920013725757599,0.6066513061523438,-0.2459716498851776,-0.1899109184741974,0.6080551147460938,"{""0"": 16}"
1033,622,15,16,16,-0.003952997736632824,0.302490234375,0.3209381103515625,-0.0018701727967709303,0.30474853515625,0.3228912353515625,"{""0"": 16}"
1034,732,14,16,16,0.09673310071229935,0.1219482496380806,0.2352294921875,0.0982818678021431,0.1234741285443306,0.239990234375,"{""0"": 16}"
1035,753,15,16,16,0.11280827969312668,-0.187164306640625,0.2418365627527237,0.11652379482984543,-0.185394287109375,0.2433777004480362,"{""0"": 16}"
1036,835,14,16,16,0.16072086989879608,-0.2586669623851776,0.4756613075733185,0.16300968825817108,-0.2564391791820526,0.47684672474861145,"{""0"": 16}"
1037,1017,13,16,16,0.259735107421875,-0.13049311935901642,0.708770751953125,0.2607421875,-0.12840266525745392,0.7103424072265625,"{""0"": 16}"
1038,1104,14,16,16,0.324798583984375,0.12583927810192108,0.4504432678222656,0.326568603515625,0.12744145095348358,0.4520378112792969,"{""0"": 16}"
1039,14,15,15,15,-0.346588134765625,0.08273310959339142,0.5706253051757812,-0.34423828125,0.08516688644886017,0.5735015869140625,"{""0"": 15}"
1040,784,13,15,15,0.1393280327320099,-0.03484725207090378,0.21563720703125,0.1421356499195099,-0.0321197435259819,0.21661376953125,"{""0"": 15}"
1041,1036,16,15,15,0.274627685546875,0.2173157036304474,0.40781402587890625,0.275726318359375,0.2195434868335724,0.4101409912109375,"{""0"": 15}"
1042,22,14,14,14,-0.338958740234375,-0.09943393617868423,0.6119918823242188,-0.337646484375,-0.09754184633493423,0.6143112182617188,"{""0"": 14}"
1043,112,14,14,14,-0.2864990234375,0.2533874213695526,0.42134854197502136,-0.284942626953125,0.2559814155101776,0.42270657420158386,"{""0"": 14}"
1044,240,11,14,14,-0.2268676608800888,-0.019023926928639412,0.45313262939453125,-0.2249603122472763,-0.017889054492115974,0.454803466796875,"{""0"": 14}"
1045,410,13,14,14,-0.15264888107776642,-0.2799377739429474,0.5552215576171875,-0.15113826096057892,-0.2783813774585724,0.5588912963867188,"{""0"": 14}"
1046,437,12,14,14,-0.1384429633617401,-0.008250265382230282,0.24078369140625,-0.1360320746898651,-0.005967169068753719,0.241973876953125,"{""0"": 14}"
1047,471,12,14,14,-0.10416416078805923,0.376556396484375,0.54217529296875,-0.10227970033884048,0.37835693359375,0.5434799194335938,"{""0"": 14}"
1048,653,13,14,14,0.01941295899450779,0.3406982421875,0.6028900146484375,0.021627390757203102,0.342681884765625,0.6040267944335938,"{""0"": 14}"
1049,921,12,14,14,0.20376591384410858,-0.2761230170726776,0.6521759033203125,0.20480351150035858,-0.2740173041820526,0.654937744140625,"{""0"": 14}"
1050,932,13,14,14,0.2081451117992401,0.2672424614429474,0.6342926025390625,0.2102203071117401,0.2695923149585724,0.6356353759765625,"{""0"": 14}"
1051,4,11,13,13,-0.38421630859375,0.19737239181995392,0.634918212890625,-0.3814697265625,0.19920344650745392,0.635955810546875,"{""0"": 13}"
1052,103,12,13,13,-0.292144775390625,-0.02048686519265175,0.6049728393554688,-0.29034423828125,-0.017652545124292374,0.6060714721679688,"{""0"": 13}"
1053,200,12,13,13,-0.2418823093175888,-0.00029630347853526473,0.3318328857421875,-0.2404479831457138,0.0007998558576218784,0.3346710205078125,"{""0"": 13}"
1054,329,11,13,13,-0.19335933029651642,-0.1825714409351349,0.4871485233306885,-0.19200129806995392,-0.1803894340991974,0.488733172416687,"{""0"": 13}"
1055,446,12,13,13,-0.1322784125804901,-0.03769686445593834,0.2834625244140625,-0.1300811469554901,-0.03606417402625084,0.2844085693359375,"{""0"": 13}"
1056,449,12,13,13,-0.12684626877307892,-0.1304321587085724,0.223297119140625,-0.12496943771839142,-0.1277008354663849,0.224365234375,"{""0"": 13}"
1057,497,13,13,13,-0.08775324374437332,-0.1724090874195099,0.20477294921875,-0.08580011874437332,-0.1696777641773224,0.2061767578125,"{""0"": 13}"
1058,711,12,13,13,0.0773620456457138,0.27532958984375,0.308563232421875,0.0789642184972763,0.27716064453125,0.3107757568359375,"{""0"": 13}"
1059,976,12,13,13,0.2265625298023224,-0.11343380808830261,0.4979572296142578,0.2281952202320099,-0.11151120066642761,0.5015640258789062,"{""0"": 13}"
1060,1002,12,13,13,0.251129150390625,0.3125305473804474,0.4718151092529297,0.253082275390625,0.3148804008960724,0.47309303283691406,"{""0"": 13}"
1061,1118,11,13,13,0.36981201171875,0.08399205654859543,0.413848876953125,0.37127685546875,0.08541112393140793,0.4150543212890625,"{""0"": 13}"
1062,570,11,12,12,-0.03818506747484207,-0.34332275390625,0.6590576171875,-0.0331077054142952,-0.338958740234375,0.66595458984375,"{""0"": 12}"
1063,703,12,12,12,0.06643682718276978,-0.312774658203125,0.463291198015213,0.06838995218276978,-0.310791015625,0.46480563282966614,"{""0"": 12}"
1064,776,12,12,12,0.1315765082836151,0.3375244438648224,0.46961021423339844,0.1339873969554901,0.3398132622241974,0.47069358825683594,"{""0"": 12}"
1065,819,11,12,12,0.1541900783777237,0.1050872951745987,0.2437744140625,0.1556701809167862,0.1062927395105362,0.2462158203125,"{""0"": 12}"
1066,839,13,12,12,0.16242985427379608,-0.1320037841796875,0.2707672119140625,0.16467289626598358,-0.1305389404296875,0.2729339599609375,"{""0"": 12}"
1067,25,10,11,11,-0.339111328125,0.3010558784008026,0.3812102973461151,-0.3369140625,0.3025207221508026,0.3824004828929901,"{""0"": 11}"
1068,236,9,11,11,-0.2273406684398651,-0.1790008842945099,0.6113739013671875,-0.2262267768383026,-0.1770477592945099,0.6121826171875,"{""0"": 11}"
1069,415,9,11,11,-0.15264888107776642,-0.2360687404870987,0.4062347412109375,-0.15045161545276642,-0.2345581203699112,0.40692138671875,"{""0"": 11}"
1070,480,11,11,11,-0.09554285556077957,-0.291656494140625,0.48428821563720703,-0.09452814608812332,-0.2899169921875,0.4868617057800293,"{""0"": 11}"
1071,503,11,11,11,-0.08331292867660522,-0.314208984375,0.4540901184082031,-0.08136743307113647,-0.31280517578125,0.4561805725097656,"{""0"": 11}"
1072,16,12,10,10,-0.34356689453125,0.15043635666370392,0.3929290473461151,-0.341461181640625,0.15222163498401642,0.39579007029533386,"{""0"": 10}"
1073,338,11,10,10,-0.19041438400745392,-0.2377014458179474,0.5985946655273438,-0.18978877365589142,-0.2363128960132599,0.602874755859375,"{""0"": 10}"
1074,411,10,10,10,-0.1536712646484375,0.1442107856273651,0.2537078857421875,-0.1516571044921875,0.1456145942211151,0.2552947998046875,"{""0"": 10}"
1075,749,10,10,10,0.1093444898724556,0.1455535888671875,0.2518157958984375,0.1105041578412056,0.146575927734375,0.254180908203125,"{""0"": 10}"
1076,804,11,10,10,0.14895634353160858,-0.2935485541820526,0.650238037109375,0.15147404372692108,-0.2918700873851776,0.662200927734375,"{""0"": 10}"
1077,114,8,9,9,-0.286041259765625,0.009248707443475723,0.75457763671875,-0.28509521484375,0.010533306747674942,0.75506591796875,"{""0"": 9}"
1078,235,9,9,9,-0.2275695502758026,-0.1793213039636612,0.7039337158203125,-0.2259521186351776,-0.1776123195886612,0.7064666748046875,"{""0"": 9}"
1079,358,9,9,9,-0.1838531196117401,0.002657142700627446,0.302978515625,-0.1821746528148651,0.004239526577293873,0.304046630859375,"{""0"": 9}"
1080,385,9,9,9,-0.16853328049182892,-0.2269134670495987,0.4751777648925781,-0.16664119064807892,-0.2256164699792862,0.4764575958251953,"{""0"": 9}"
1081,581,10,9,9,-0.031311050057411194,0.282470703125,0.3155364990234375,-0.03009606897830963,0.283782958984375,0.3176727294921875,"{""0"": 9}"
1082,671,9,9,9,0.03216171637177467,0.1758117526769638,0.25909423828125,0.03316497802734375,0.1766815036535263,0.2611846923828125,"{""0"": 9}"
1083,800,10,9,9,0.14727787673473358,-0.2644958198070526,0.5248222351074219,0.14843754470348358,-0.2631225287914276,0.5264930725097656,"{""0"": 9}"
1084,847,10,9,9,0.16462711989879608,-0.2748717963695526,0.65576171875,0.16734318435192108,-0.2726440131664276,0.659271240234375,"{""0"": 9}"
1085,972,9,9,9,0.22558598220348358,-0.2125243842601776,0.5766830444335938,0.22605900466442108,-0.2121581733226776,0.5812149047851562,"{""0"": 9}"
1086,1039,10,9,9,0.274871826171875,0.2180176079273224,0.4060211181640625,0.275604248046875,0.2196808159351349,0.40900421142578125,"{""0"": 9}"
1087,101,9,8,8,-0.29254150390625,-0.08193210512399673,0.5707626342773438,-0.29095458984375,-0.07945255190134048,0.5717239379882812,"{""0"": 8}"
1088,665,9,8,8,0.028801029548048973,-0.382537841796875,0.4680843651294708,0.029796665534377098,-0.381134033203125,0.4699421226978302,"{""0"": 8}"
1089,697,9,8,8,0.05858612433075905,0.1713714599609375,0.2584381103515625,0.06013870611786842,0.172882080078125,0.26043701171875,"{""0"": 8}"
1090,756,9,8,8,0.11347966641187668,-0.2803344428539276,0.40615084767341614,0.11581426113843918,-0.2791747748851776,0.40717318654060364,"{""0"": 8}"
1091,3,8,7,7,-0.38421630859375,0.19737239181995392,0.6348419189453125,-0.381683349609375,0.19897456467151642,0.635772705078125,"{""0"": 7}"
1092,382,8,7,7,-0.16973872482776642,-0.2041320949792862,0.37938690185546875,-0.16786189377307892,-0.2032165676355362,0.3805999755859375,"{""0"": 7}"
1093,752,9,7,7,0.1093444898724556,0.1455535888671875,0.25189208984375,0.1105346754193306,0.146575927734375,0.25439453125,"{""0"": 7}"
1094,83,6,5,5,-0.30242919921875,0.06919094920158386,0.729278564453125,-0.301361083984375,0.07137295603752136,0.7299041748046875,"{""0"": 5}"
1095,1117,7,5,5,0.369476318359375,0.08399205654859543,0.413848876953125,0.37054443359375,0.08538823574781418,0.41490936279296875,"{""0"": 5}"
1096,234,6,4,4,-0.2273406684398651,-0.1790008842945099,0.6116867065429688,-0.2262267768383026,-0.1772766411304474,0.6121826171875,"{""0"": 4}"
1097,300,5,4,4,-0.20358271896839142,-0.1678772270679474,0.43669891357421875,-0.20347590744495392,-0.1668091118335724,0.43902587890625,"{""0"": 4}"
1098,655,6,4,4,0.018955256789922714,-0.2073974460363388,0.849456787109375,0.02205851301550865,-0.2050781100988388,0.850921630859375,"{""0"": 4}"
1099,792,6,4,4,0.14060980081558228,-0.2612304389476776,0.356689453125,0.14294439554214478,-0.2601928412914276,0.35894775390625,"{""0"": 4}"
1100,1012,6,4,4,0.2552490830421448,-0.1782684028148651,0.5229911804199219,0.2565003037452698,-0.1770019233226776,0.5244598388671875,"{""0"": 4}"
1101,1014,6,4,4,0.2560425400733948,-0.1773070991039276,0.5224456787109375,0.2572937607765198,-0.1753997504711151,0.5239791870117188,"{""0"": 4}"
1102,392,4,3,3,-0.1632537543773651,-0.210479736328125,0.7728271484375,-0.1624908149242401,-0.2100830078125,0.774017333984375,"{""0"": 3}"
1103,844,5,3,3,0.16412357985973358,-0.2733153998851776,0.6567840576171875,0.16545109450817108,-0.2719421088695526,0.6591339111328125,"{""0"": 3}"
1104,1038,5,3,3,0.274871826171875,0.2180176079273224,0.4060211181640625,0.27532958984375,0.2190399467945099,0.40845489501953125,"{""0"": 3}"
1105,1085,4,3,3,0.305938720703125,0.15287785232067108,0.330963134765625,0.307159423828125,0.15354923903942108,0.3312835693359375,"{""0"": 3}"
1106,401,4,2,2,-0.15830989181995392,-0.2507934868335724,0.4745655059814453,-0.15669246017932892,-0.2496490627527237,0.4748659133911133,"{""0"": 2}"
1107,808,4,2,2,0.15069584548473358,-0.2537536323070526,0.656402587890625,0.15119938552379608,-0.2530212104320526,0.6568450927734375,"{""0"": 2}"
1108,164,3,1,1,-0.255859375,0.1429595649242401,0.3344879150390625,-0.25457763671875,0.1449126899242401,0.338043212890625,"{""0"": 1}"
1109,233,3,1,1,-0.2281799167394638,-0.019964249804615974,0.46788978576660156,-0.2278289645910263,-0.019483597949147224,0.4683074951171875,"{""0"": 1}"
1110,265,3,1,1,-0.2210998237133026,-0.2086944729089737,0.70404052734375,-0.2171935737133026,-0.2063293606042862,0.7079925537109375,"{""0"": 1}"
1111,348,3,1,1,-0.1882477104663849,0.2815551459789276,0.614349365234375,-0.1874389946460724,0.2824096381664276,0.61761474609375,"{""0"": 1}"
1112,486,3,1,1,-0.09154506772756577,-0.06437686085700989,0.22369384765625,-0.09120937436819077,-0.06306460499763489,0.2259521484375,"{""0"": 1}"
1113,543,3,1,1,-0.05497736856341362,-0.309844970703125,0.6190032958984375,-0.05486292764544487,-0.309783935546875,0.619476318359375,"{""0"": 1}"
1114,591,3,1,1,-0.02694505639374256,-0.3609619140625,0.5870742797851562,-0.025613727048039436,-0.360076904296875,0.5903167724609375,"{""0"": 1}"
1115,707,3,1,1,0.07186885923147202,0.328887939453125,0.629913330078125,0.07338710874319077,0.33062744140625,0.634979248046875,"{""0"": 1}"
1116,881,3,1,1,0.18339543044567108,-0.2295379340648651,0.5118999481201172,0.18388371169567108,-0.2286681830883026,0.5126132965087891,"{""0"": 1}"
1117,1021,3,1,1,0.2642822265625,0.1992492973804474,0.5721282958984375,0.265472412109375,0.2003479301929474,0.5749588012695312,"{""0"": 1}"
1118,1044,3,1,1,0.2762451171875,-0.008110963739454746,0.48326826095581055,0.276885986328125,-0.007421934045851231,0.48811638355255127,"{""0"": 1}"
1119,1045,3,1,1,0.276885986328125,-0.007479631807655096,0.4843764305114746,0.277587890625,-0.006823980249464512,0.48763418197631836,"{""0"": 1}"
